D_WEEK_SEQ1,"ROUND(SUN_SALES1/SUN_SALES2,2)","ROUND(MON_SALES1/MON_SALES2,2)","ROUND(TUE_SALES1/TUE_SALES2,2)","ROUND(WED_SALES1/WED_SALES2,2)","ROUND(THU_SALES1/THU_SALES2,2)","ROUND(FRI_SALES1/FRI_SALES2,2)","ROUND(SAT_SALES1/SAT_SALES2,2)"
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5264,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5265,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5266,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5267,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5268,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5269,1.00,1.00,1.00,1.00,1.00,1.00,1.00
